ID_partida,Tipo_IA,Puntuacion_Final,Resultado,Cartas,Plantado
9135,IA_dificil,18,Derrota,5,True
9136,IA_facil,18,Derrota,4,True
9136,IA_medio,19,Victoria,4,True
9136,IA_dificil,17,Derrota,6,True
9137,IA_facil,17,Empate,5,True
9137,IA_medio,17,Empate,3,True
9137,IA_dificil,17,Empate,6,False
9138,IA_facil,18,Derrota,4,True
9138,IA_medio,20,Victoria,6,False
9138,IA_dificil,17,Derrota,5,True
9139,IA_facil,18,Victoria,5,True
9139,IA_medio,17,Derrota,6,True
9139,IA_dificil,17,Derrota,4,True
9140,IA_facil,18,Derrota,4,True
9140,IA_medio,18,Derrota,6,True
9140,IA_dificil,19,Victoria,6,True
9141,IA_facil,19,Derrota,5,True
9141,IA_medio,20,Victoria,7,False
9141,IA_dificil,17,Derrota,6,True
9142,IA_facil,18,Derrota,5,True
9142,IA_medio,19,Victoria,4,True
9142,IA_dificil,17,Derrota,6,True
9143,IA_facil,19,Empate,5,True
9143,IA_medio,17,Derrota,5,True
9143,IA_dificil,19,Empate,7,False
9144,IA_facil,21,Victoria,5,False
9144,IA_medio,8,Derrota,4,False
9144,IA_dificil,9,Derrota,4,False
9145,IA_facil,22,Derrota,9,True
9145,IA_medio,18,Victoria,4,True
9145,IA_dificil,22,Derrota,6,True
9146,IA_facil,18,Empate,5,True
9146,IA_medio,17,Derrota,4,True
9146,IA_dificil,18,Empate,6,False
9147,IA_facil,20,Victoria,5,False
9147,IA_medio,17,Derrota,4,True
9147,IA_dificil,18,Derrota,4,True
9148,IA_facil,18,Derrota,5,True
9148,IA_medio,21,Victoria,6,False
9148,IA_dificil,16,Derrota,5,False
9149,IA_facil,20,Victoria,6,False
9149,IA_medio,18,Derrota,5,True
9149,IA_dificil,17,Derrota,5,True
9150,IA_facil,21,Victoria,4,False
9150,IA_medio,9,Derrota,3,False
9150,IA_dificil,9,Derrota,3,False
9151,IA_facil,19,Derrota,6,True
9151,IA_medio,20,Victoria,6,True
9151,IA_dificil,18,Derrota,4,True
9152,IA_facil,18,Derrota,6,True
9152,IA_medio,20,Empate,5,True
9152,IA_dificil,20,Empate,4,True
9153,IA_facil,19,Derrota,6,True
9153,IA_medio,20,Victoria,5,True
9153,IA_dificil,18,Derrota,6,True
9154,IA_facil,22,Derrota,7,True
9154,IA_medio,18,Empate,4,True
9154,IA_dificil,18,Empate,4,True
9155,IA_facil,19,Victoria,6,True
9155,IA_medio,17,Derrota,4,True
9155,IA_dificil,17,Derrota,6,True
9156,IA_facil,22,Derrota,6,True
9156,IA_medio,18,Victoria,5,True
9156,IA_dificil,17,Derrota,6,True
9157,IA_facil,18,Derrota,4,True
9157,IA_medio,21,Victoria,6,False
9157,IA_dificil,18,Derrota,5,False
9158,IA_facil,22,Derrota,6,True
9158,IA_medio,17,Empate,3,True
9158,IA_dificil,17,Empate,3,True
9159,IA_facil,9,Derrota,5,False
9159,IA_medio,21,Victoria,5,False
9159,IA_dificil,14,Derrota,4,False
9160,IA_facil,18,Derrota,5,True
9160,IA_medio,20,Victoria,5,True
9160,IA_dificil,17,Derrota,4,True
9161,IA_facil,19,Victoria,5,True
9161,IA_medio,18,Derrota,4,True
9161,IA_dificil,18,Derrota,6,True
9162,IA_facil,17,Derrota,5,True
9162,IA_medio,19,Victoria,5,True
9162,IA_dificil,17,Derrota,5,True
9163,IA_facil,18,Derrota,5,True
9163,IA_medio,19,Victoria,5,True
9163,IA_dificil,17,Derrota,5,True
9164,IA_facil,20,Victoria,5,True
9164,IA_medio,17,Derrota,6,True
9164,IA_dificil,18,Derrota,5,True
9165,IA_facil,22,Derrota,5,True
9165,IA_medio,20,Victoria,4,True
9165,IA_dificil,18,Derrota,7,True
9166,IA_facil,18,Derrota,6,True
9166,IA_medio,17,Derrota,4,True
9166,IA_dificil,20,Victoria,5,True
9167,IA_facil,18,Derrota,4,True
9167,IA_medio,18,Derrota,6,True
9167,IA_dificil,20,Victoria,6,True
9168,IA_facil,18,Empate,6,True
9168,IA_medio,18,Empate,5,True
9168,IA_dificil,17,Derrota,8,True
9169,IA_facil,19,Derrota,5,True
9169,IA_medio,20,Victoria,7,False
9169,IA_dificil,17,Derrota,5,True
9170,IA_facil,18,Victoria,5,False
9170,IA_medio,17,Derrota,4,True
9170,IA_dificil,17,Derrota,4,True
9171,IA_facil,20,Empate,7,True
9171,IA_medio,17,Derrota,5,True
9171,IA_dificil,20,Empate,8,False
9172,IA_facil,20,Victoria,6,False
9172,IA_medio,18,Derrota,4,True
9172,IA_dificil,17,Derrota,5,True
9173,IA_facil,20,Victoria,8,False
9173,IA_medio,19,Derrota,6,True
9173,IA_dificil,19,Derrota,4,True
9174,IA_facil,17,Derrota,4,True
9174,IA_medio,17,Derrota,4,True
9174,IA_dificil,20,Victoria,5,False
9175,IA_facil,20,Victoria,5,True
9175,IA_medio,17,Derrota,5,True
9175,IA_dificil,22,Derrota,6,True
9176,IA_facil,20,Empate,4,True
9176,IA_medio,17,Derrota,3,True
9176,IA_dificil,20,Empate,8,False
9177,IA_facil,19,Derrota,5,True
9177,IA_medio,20,Victoria,6,False
9177,IA_dificil,17,Derrota,5,True
9178,IA_facil,20,Victoria,5,True
9178,IA_medio,19,Derrota,7,True
9178,IA_dificil,17,Derrota,6,True
9179,IA_facil,18,Derrota,6,True
9179,IA_medio,20,Victoria,5,True
9179,IA_dificil,18,Derrota,5,True
9180,IA_facil,15,Derrota,5,False
9180,IA_medio,19,Derrota,5,False
9180,IA_dificil,21,Victoria,5,False
9181,IA_facil,22,Derrota,6,True
9181,IA_medio,17,Derrota,7,True
9181,IA_dificil,19,Victoria,4,True
9182,IA_facil,19,Empate,4,True
9182,IA_medio,19,Empate,6,False
9182,IA_dificil,18,Derrota,5,True
9183,IA_facil,19,Empate,5,True
9183,IA_medio,17,Derrota,5,True
9183,IA_dificil,19,Empate,7,False
9184,IA_facil,19,Victoria,6,True
9184,IA_medio,17,Derrota,6,True
9184,IA_dificil,17,Derrota,6,True
9185,IA_facil,19,Empate,4,True
9185,IA_medio,17,Derrota,5,True
9185,IA_dificil,19,Empate,4,True
9186,IA_facil,17,Empate,6,False
9186,IA_medio,22,Derrota,4,True
9186,IA_dificil,17,Empate,4,True
9187,IA_facil,21,Victoria,5,False
9187,IA_medio,13,Derrota,4,False
9187,IA_dificil,17,Derrota,3,True
9188,IA_facil,22,Derrota,5,True
9188,IA_medio,19,Derrota,5,True
9188,IA_dificil,20,Victoria,6,False
9189,IA_facil,21,Victoria,7,False
9189,IA_medio,18,Derrota,6,False
9189,IA_dificil,18,Derrota,4,True
9190,IA_facil,21,Victoria,5,False
9190,IA_medio,18,Derrota,4,False
9190,IA_dificil,11,Derrota,4,False
9191,IA_facil,20,Victoria,5,True
9191,IA_medio,19,Derrota,5,True
9191,IA_dificil,19,Derrota,5,True
9192,IA_facil,17,Derrota,5,True
9192,IA_medio,19,Empate,7,False
9192,IA_dificil,19,Empate,5,True
9193,IA_facil,17,Derrota,5,True
9193,IA_medio,19,Victoria,6,False
9193,IA_dificil,18,Derrota,5,True
9194,IA_facil,21,Victoria,6,False
9194,IA_medio,17,Derrota,3,True
9194,IA_dificil,14,Derrota,5,False
9195,IA_facil,17,Derrota,4,True
9195,IA_medio,18,Derrota,5,True
9195,IA_dificil,19,Victoria,6,False
9196,IA_facil,17,Derrota,5,True
9196,IA_medio,18,Derrota,7,True
9196,IA_dificil,19,Victoria,5,True
9197,IA_facil,21,Victoria,4,False
9197,IA_medio,10,Derrota,3,False
9197,IA_dificil,13,Derrota,3,False
9198,IA_facil,19,Empate,4,True
9198,IA_medio,19,Empate,6,True
9198,IA_dificil,19,Empate,6,True
9199,IA_facil,17,Empate,5,True
9199,IA_medio,17,Empate,6,False
9199,IA_dificil,22,Derrota,4,True
9200,IA_facil,17,Derrota,6,True
9200,IA_medio,19,Victoria,7,False
9200,IA_dificil,18,Derrota,4,True
9201,IA_facil,15,Derrota,5,False
9201,IA_medio,16,Derrota,5,False
9201,IA_dificil,21,Victoria,5,False
9202,IA_facil,18,Derrota,6,True
9202,IA_medio,19,Victoria,6,True
9202,IA_dificil,17,Derrota,6,True
9203,IA_facil,17,Derrota,4,True
9203,IA_medio,19,Victoria,6,True
9203,IA_dificil,17,Derrota,7,True
9204,IA_facil,19,Victoria,6,False
9204,IA_medio,17,Derrota,4,True
9204,IA_dificil,18,Derrota,5,True
9205,IA_facil,17,Derrota,7,True
9205,IA_medio,18,Derrota,5,True
9205,IA_dificil,19,Victoria,6,True
9206,IA_facil,17,Derrota,6,True
9206,IA_medio,19,Empate,6,True
9206,IA_dificil,19,Empate,6,True
9207,IA_facil,18,Derrota,5,True
9207,IA_medio,19,Empate,6,False
9207,IA_dificil,19,Empate,5,True
9208,IA_facil,19,Derrota,5,True
9208,IA_medio,20,Victoria,4,True
9208,IA_dificil,19,Derrota,5,True
9209,IA_facil,21,Victoria,6,False
9209,IA_medio,10,Derrota,5,False
9209,IA_dificil,17,Derrota,4,True
9210,IA_facil,17,Derrota,6,True
9210,IA_medio,19,Victoria,8,False
9210,IA_dificil,17,Derrota,5,True
9211,IA_facil,17,Derrota,5,True
9211,IA_medio,19,Victoria,7,False
9211,IA_dificil,18,Derrota,5,True
9212,IA_facil,17,Derrota,3,True
9212,IA_medio,19,Victoria,7,False
9212,IA_dificil,17,Derrota,4,True
9213,IA_facil,22,Derrota,5,True
9213,IA_medio,21,Victoria,6,False
9213,IA_dificil,13,Derrota,5,False
9214,IA_facil,20,Victoria,7,False
9214,IA_medio,18,Derrota,6,True
9214,IA_dificil,19,Derrota,5,True
9215,IA_facil,19,Empate,7,False
9215,IA_medio,19,Empate,5,True
9215,IA_dificil,18,Derrota,4,True
9216,IA_facil,19,Derrota,6,True
9216,IA_medio,20,Empate,7,False
9216,IA_dificil,20,Empate,6,True
9217,IA_facil,18,Empate,5,True
9217,IA_medio,17,Derrota,5,True
9217,IA_dificil,18,Empate,5,True
9218,IA_facil,18,Derrota,4,True
9218,IA_medio,21,Victoria,5,False
9218,IA_dificil,13,Derrota,4,False
9219,IA_facil,19,Victoria,5,True
9219,IA_medio,18,Derrota,5,True
9219,IA_dificil,17,Derrota,5,True
9220,IA_facil,17,Derrota,6,True
9220,IA_medio,20,Victoria,5,True
9220,IA_dificil,19,Derrota,6,True
9221,IA_facil,20,Victoria,6,True
9221,IA_medio,17,Derrota,4,True
9221,IA_dificil,17,Derrota,6,True
9222,IA_facil,22,Derrota,5,True
9222,IA_medio,22,Derrota,6,True
9222,IA_dificil,18,Victoria,6,False
9223,IA_facil,18,Derrota,5,True
9223,IA_medio,19,Victoria,5,True
9223,IA_dificil,18,Derrota,4,True
9224,IA_facil,21,Victoria,4,False
9224,IA_medio,12,Derrota,3,False
9224,IA_dificil,11,Derrota,3,False
9225,IA_facil,18,Derrota,4,True
9225,IA_medio,19,Victoria,5,True
9225,IA_dificil,18,Derrota,6,True
9226,IA_facil,19,Victoria,7,False
9226,IA_medio,17,Derrota,6,True
9226,IA_dificil,18,Derrota,5,True
9227,IA_facil,10,Derrota,7,False
9227,IA_medio,21,Victoria,7,False
9227,IA_dificil,19,Derrota,5,True
9228,IA_facil,19,Victoria,7,False
9228,IA_medio,18,Derrota,5,True
9228,IA_dificil,18,Derrota,5,True
9229,IA_facil,17,Derrota,5,True
9229,IA_medio,19,Victoria,5,True
9229,IA_dificil,17,Derrota,5,True
9230,IA_facil,15,Derrota,6,False
9230,IA_medio,18,Derrota,5,True
9230,IA_dificil,21,Victoria,6,False
9231,IA_facil,20,Victoria,8,True
9231,IA_medio,18,Derrota,8,True
9231,IA_dificil,17,Derrota,4,True
9232,IA_facil,15,Derrota,4,False
9232,IA_medio,21,Victoria,4,False
9232,IA_dificil,17,Derrota,3,False
9233,IA_facil,20,Empate,6,True
9233,IA_medio,17,Derrota,5,True
9233,IA_dificil,20,Empate,7,False
9234,IA_facil,18,Derrota,5,True
9234,IA_medio,18,Derrota,7,True
9234,IA_dificil,19,Victoria,4,True
9235,IA_facil,17,Derrota,5,True
9235,IA_medio,18,Empate,4,True
9235,IA_dificil,18,Empate,6,False
9236,IA_facil,18,Victoria,4,True
9236,IA_medio,17,Derrota,6,True
9236,IA_dificil,17,Derrota,5,True
9237,IA_facil,19,Derrota,4,True
9237,IA_medio,19,Derrota,4,True
9237,IA_dificil,21,Victoria,6,False
9238,IA_facil,19,Derrota,5,True
9238,IA_medio,20,Victoria,5,True
9238,IA_dificil,22,Derrota,7,True
9239,IA_facil,17,Derrota,6,True
9239,IA_medio,20,Victoria,6,True
9239,IA_dificil,22,Derrota,5,True
9240,IA_facil,17,Derrota,5,True
9240,IA_medio,18,Derrota,6,False
9240,IA_dificil,21,Victoria,6,False
9241,IA_facil,20,Empate,6,False
9241,IA_medio,20,Empate,5,True
9241,IA_dificil,18,Derrota,5,True
9242,IA_facil,17,Derrota,3,True
9242,IA_medio,18,Victoria,6,False
9242,IA_dificil,17,Derrota,4,True
9243,IA_facil,21,Victoria,6,False
9243,IA_medio,17,Derrota,4,True
9243,IA_dificil,16,Derrota,5,False
9244,IA_facil,19,Derrota,6,True
9244,IA_medio,17,Derrota,3,True
9244,IA_dificil,20,Victoria,4,True
9245,IA_facil,18,Empate,6,False
9245,IA_medio,17,Derrota,5,True
9245,IA_dificil,18,Empate,4,True
9246,IA_facil,21,Victoria,6,False
9246,IA_medio,20,Derrota,5,False
9246,IA_dificil,15,Derrota,5,False
9247,IA_facil,18,Victoria,4,True
9247,IA_medio,17,Derrota,5,True
9247,IA_dificil,17,Derrota,6,True
9248,IA_facil,12,Derrota,5,False
9248,IA_medio,19,Derrota,4,True
9248,IA_dificil,21,Victoria,5,False
9249,IA_facil,19,Derrota,5,True
9249,IA_medio,21,Victoria,7,False
9249,IA_dificil,19,Derrota,6,False
9250,IA_facil,18,Derrota,7,True
9250,IA_medio,17,Derrota,5,True
9250,IA_dificil,19,Victoria,4,True
9251,IA_facil,17,Empate,4,True
9251,IA_medio,17,Empate,6,True
9251,IA_dificil,17,Empate,6,True
9252,IA_facil,19,Victoria,5,True
9252,IA_medio,18,Derrota,5,True
9252,IA_dificil,17,Derrota,5,True
9253,IA_facil,17,Derrota,5,True
9253,IA_medio,20,Victoria,6,True
9253,IA_dificil,17,Derrota,7,True
9254,IA_facil,17,Derrota,4,True
9254,IA_medio,17,Derrota,5,True
9254,IA_dificil,19,Victoria,5,True
9255,IA_facil,15,Derrota,5,False
9255,IA_medio,21,Victoria,5,False
9255,IA_dificil,19,Derrota,4,False
9256,IA_facil,17,Derrota,5,True
9256,IA_medio,20,Victoria,6,True
9256,IA_dificil,19,Derrota,7,True
9257,IA_facil,21,Victoria,5,False
9257,IA_medio,12,Derrota,4,False
9257,IA_dificil,10,Derrota,4,False
9258,IA_facil,19,Victoria,5,True
9258,IA_medio,18,Derrota,5,True
9258,IA_dificil,18,Derrota,5,True
9259,IA_facil,17,Derrota,3,True
9259,IA_medio,18,Empate,6,True
9259,IA_dificil,18,Empate,6,True
9260,IA_facil,22,Derrota,4,True
9260,IA_medio,21,Victoria,6,False
9260,IA_dificil,18,Derrota,4,True
9261,IA_facil,19,Victoria,4,True
9261,IA_medio,17,Derrota,5,True
9261,IA_dificil,22,Derrota,5,True
9262,IA_facil,17,Empate,6,False
9262,IA_medio,22,Derrota,5,True
9262,IA_dificil,17,Empate,5,True
9263,IA_facil,19,Empate,7,False
9263,IA_medio,19,Empate,6,True
9263,IA_dificil,18,Derrota,5,True
9264,IA_facil,17,Derrota,5,True
9264,IA_medio,20,Victoria,4,True
9264,IA_dificil,17,Derrota,4,True
9265,IA_facil,19,Empate,6,False
9265,IA_medio,19,Empate,5,True
9265,IA_dificil,18,Derrota,5,True
9266,IA_facil,17,Empate,5,True
9266,IA_medio,17,Empate,6,False
9266,IA_dificil,22,Derrota,6,True
9267,IA_facil,18,Derrota,4,True
9267,IA_medio,21,Victoria,6,False
9267,IA_dificil,17,Derrota,5,False
9268,IA_facil,19,Empate,5,True
9268,IA_medio,18,Derrota,4,True
9268,IA_dificil,19,Empate,5,True
9269,IA_facil,19,Empate,5,True
9269,IA_medio,17,Derrota,5,True
9269,IA_dificil,19,Empate,5,True
9270,IA_facil,20,Victoria,5,True
9270,IA_medio,19,Derrota,5,True
9270,IA_dificil,19,Derrota,6,True
9271,IA_facil,21,Victoria,6,False
9271,IA_medio,17,Derrota,5,False
9271,IA_dificil,13,Derrota,5,False
9272,IA_facil,19,Derrota,4,True
9272,IA_medio,17,Derrota,4,True
9272,IA_dificil,20,Victoria,6,False
9273,IA_facil,19,Victoria,5,True
9273,IA_medio,17,Derrota,6,True
9273,IA_dificil,18,Derrota,5,True
9274,IA_facil,21,Victoria,5,False
9274,IA_medio,15,Derrota,4,False
9274,IA_dificil,12,Derrota,4,False
9275,IA_facil,17,Empate,4,True
9275,IA_medio,17,Empate,5,True
9275,IA_dificil,17,Empate,7,False
9276,IA_facil,19,Derrota,4,True
9276,IA_medio,17,Derrota,5,False
9276,IA_dificil,21,Victoria,5,False
9277,IA_facil,19,Victoria,5,True
9277,IA_medio,18,Derrota,5,True
9277,IA_dificil,17,Derrota,4,True
9278,IA_facil,17,Derrota,4,True
9278,IA_medio,20,Victoria,6,False
9278,IA_dificil,18,Derrota,4,True
9279,IA_facil,19,Derrota,5,True
9279,IA_medio,20,Empate,5,True
9279,IA_dificil,20,Empate,5,True
9280,IA_facil,18,Empate,5,True
9280,IA_medio,18,Empate,5,True
9280,IA_dificil,17,Derrota,7,True
9281,IA_facil,18,Empate,6,True
9281,IA_medio,18,Empate,6,True
9281,IA_dificil,17,Derrota,4,True
9282,IA_facil,17,Derrota,4,True
9282,IA_medio,18,Empate,6,False
9282,IA_dificil,18,Empate,5,True
9283,IA_facil,20,Derrota,4,False
9283,IA_medio,21,Victoria,4,False
9283,IA_dificil,7,Derrota,3,False
9284,IA_facil,19,Empate,4,True
9284,IA_medio,19,Empate,6,False
9284,IA_dificil,17,Derrota,5,True
9285,IA_facil,20,Victoria,5,False
9285,IA_medio,17,Derrota,4,True
9285,IA_dificil,19,Derrota,4,True
9286,IA_facil,19,Empate,5,False
9286,IA_medio,19,Empate,4,True
9286,IA_dificil,18,Derrota,3,True
9287,IA_facil,19,Victoria,4,True
9287,IA_medio,18,Derrota,4,True
9287,IA_dificil,17,Derrota,4,True
9288,IA_facil,22,Derrota,7,True
9288,IA_medio,17,Derrota,7,True
9288,IA_dificil,18,Victoria,5,True
9289,IA_facil,18,Derrota,4,True
9289,IA_medio,19,Empate,7,False
9289,IA_dificil,19,Empate,5,True
9290,IA_facil,21,Victoria,5,False
9290,IA_medio,10,Derrota,4,False
9290,IA_dificil,10,Derrota,4,False
9291,IA_facil,20,Empate,4,True
9291,IA_medio,20,Empate,7,True
9291,IA_dificil,18,Derrota,7,True
9292,IA_facil,19,Derrota,7,True
9292,IA_medio,17,Derrota,4,True
9292,IA_dificil,20,Victoria,5,True
9293,IA_facil,18,Derrota,4,True
9293,IA_medio,18,Derrota,5,True
9293,IA_dificil,20,Victoria,4,True
9294,IA_facil,17,Derrota,3,True
9294,IA_medio,11,Derrota,5,False
9294,IA_dificil,21,Victoria,5,False
9295,IA_facil,17,Derrota,6,True
9295,IA_medio,18,Derrota,5,True
9295,IA_dificil,19,Victoria,6,True
9296,IA_facil,21,Victoria,5,False
9296,IA_medio,18,Derrota,4,False
9296,IA_dificil,13,Derrota,4,False
9297,IA_facil,18,Derrota,5,False
9297,IA_medio,21,Victoria,5,False
9297,IA_dificil,13,Derrota,4,False
9298,IA_facil,18,Empate,5,True
9298,IA_medio,18,Empate,5,True
9298,IA_dificil,17,Derrota,7,True
9299,IA_facil,18,Derrota,4,True
9299,IA_medio,20,Victoria,4,True
9299,IA_dificil,17,Derrota,6,True
9300,IA_facil,20,Victoria,4,True
9300,IA_medio,18,Derrota,5,True
9300,IA_dificil,18,Derrota,4,True
9301,IA_facil,18,Derrota,6,True
9301,IA_medio,18,Derrota,6,True
9301,IA_dificil,19,Victoria,6,True
9302,IA_facil,11,Derrota,6,False
9302,IA_medio,20,Derrota,6,False
9302,IA_dificil,21,Victoria,6,False
9303,IA_facil,19,Victoria,6,False
9303,IA_medio,17,Derrota,4,True
9303,IA_dificil,18,Derrota,5,True
9304,IA_facil,22,Derrota,6,True
9304,IA_medio,17,Victoria,4,True
9304,IA_dificil,22,Derrota,7,True
9305,IA_facil,20,Empate,5,True
9305,IA_medio,17,Derrota,6,True
9305,IA_dificil,20,Empate,7,False
9306,IA_facil,21,Victoria,4,False
9306,IA_medio,8,Derrota,3,False
9306,IA_dificil,12,Derrota,3,False
9307,IA_facil,20,Victoria,4,True
9307,IA_medio,22,Derrota,5,True
9307,IA_dificil,22,Derrota,5,True
9308,IA_facil,19,Derrota,7,True
9308,IA_medio,19,Derrota,4,True
9308,IA_dificil,20,Victoria,5,True
9309,IA_facil,19,Derrota,6,True
9309,IA_medio,20,Empate,6,True
9309,IA_dificil,20,Empate,4,True
9310,IA_facil,21,Victoria,5,False
9310,IA_medio,10,Derrota,4,False
9310,IA_dificil,9,Derrota,4,False
9311,IA_facil,19,Empate,5,True
9311,IA_medio,19,Empate,5,True
9311,IA_dificil,19,Empate,6,False
9312,IA_facil,21,Victoria,4,False
9312,IA_medio,10,Derrota,3,False
9312,IA_dificil,10,Derrota,3,False
9313,IA_facil,22,Derrota,5,True
9313,IA_medio,17,Derrota,4,True
9313,IA_dificil,18,Victoria,9,False
9314,IA_facil,17,Derrota,5,True
9314,IA_medio,22,Derrota,6,True
9314,IA_dificil,18,Victoria,5,True
9315,IA_facil,22,Derrota,6,True
9315,IA_medio,17,Derrota,5,True
9315,IA_dificil,19,Victoria,5,True
9316,IA_facil,19,Derrota,5,True
9316,IA_medio,20,Derrota,5,True
9316,IA_dificil,21,Victoria,6,False
9317,IA_facil,16,Derrota,5,False
9317,IA_medio,21,Victoria,5,False
9317,IA_dificil,10,Derrota,4,False
9318,IA_facil,21,Victoria,4,False
9318,IA_medio,11,Derrota,3,False
9318,IA_dificil,11,Derrota,3,False
9319,IA_facil,20,Victoria,5,True
9319,IA_medio,18,Derrota,5,True
9319,IA_dificil,22,Derrota,5,True
9320,IA_facil,20,Derrota,7,False
9320,IA_medio,21,Victoria,7,False
9320,IA_dificil,20,Derrota,6,False
9321,IA_facil,17,Empate,5,True
9321,IA_medio,22,Derrota,5,True
9321,IA_dificil,17,Empate,6,False
9322,IA_facil,20,Empate,4,True
9322,IA_medio,20,Empate,5,True
9322,IA_dificil,18,Derrota,5,True
9323,IA_facil,19,Victoria,5,True
9323,IA_medio,18,Derrota,6,True
9323,IA_dificil,17,Derrota,5,True
9324,IA_facil,17,Empate,5,True
9324,IA_medio,17,Empate,4,True
9324,IA_dificil,17,Empate,5,True
9325,IA_facil,20,Empate,5,True
9325,IA_medio,20,Empate,5,True
9325,IA_dificil,17,Derrota,5,True
9326,IA_facil,20,Victoria,5,True
9326,IA_medio,17,Derrota,7,True
9326,IA_dificil,17,Derrota,4,True
9327,IA_facil,17,Empate,5,True
9327,IA_medio,17,Empate,5,True
9327,IA_dificil,22,Derrota,5,True
9328,IA_facil,20,Victoria,6,True
9328,IA_medio,18,Derrota,6,True
9328,IA_dificil,17,Derrota,4,True
9329,IA_facil,18,Victoria,7,True
9329,IA_medio,17,Derrota,6,True
9329,IA_dificil,17,Derrota,7,True
9330,IA_facil,18,Empate,5,True
9330,IA_medio,17,Derrota,5,True
9330,IA_dificil,18,Empate,6,False
9331,IA_facil,19,Empate,6,True
9331,IA_medio,19,Empate,7,False
9331,IA_dificil,19,Empate,4,True
9332,IA_facil,17,Derrota,5,True
9332,IA_medio,20,Victoria,6,True
9332,IA_dificil,18,Derrota,6,True
9333,IA_facil,17,Derrota,3,True
9333,IA_medio,18,Derrota,5,True
9333,IA_dificil,19,Victoria,5,True
9334,IA_facil,17,Derrota,5,True
9334,IA_medio,17,Derrota,5,True
9334,IA_dificil,19,Victoria,5,True
9335,IA_facil,19,Derrota,5,True
9335,IA_medio,19,Derrota,4,True
9335,IA_dificil,20,Victoria,6,False
9336,IA_facil,17,Empate,4,True
9336,IA_medio,17,Empate,6,False
9336,IA_dificil,17,Empate,5,True
9337,IA_facil,19,Derrota,5,False
9337,IA_medio,21,Victoria,5,False
9337,IA_dificil,16,Derrota,4,False
9338,IA_facil,21,Victoria,6,False
9338,IA_medio,18,Derrota,5,False
9338,IA_dificil,16,Derrota,5,False
9339,IA_facil,17,Empate,5,True
9339,IA_medio,17,Empate,5,True
9339,IA_dificil,22,Derrota,7,True
9340,IA_facil,19,Victoria,7,False
9340,IA_medio,17,Derrota,5,True
9340,IA_dificil,17,Derrota,4,True
9341,IA_facil,21,Victoria,7,False
9341,IA_medio,17,Derrota,5,True
9341,IA_dificil,20,Derrota,5,True
9342,IA_facil,17,Empate,7,False
9342,IA_medio,17,Empate,5,True
9342,IA_dificil,17,Empate,3,True
9343,IA_facil,17,Empate,6,True
9343,IA_medio,22,Derrota,6,True
9343,IA_dificil,17,Empate,7,False
9344,IA_facil,17,Derrota,6,True
9344,IA_medio,17,Derrota,5,True
9344,IA_dificil,20,Victoria,6,True
9345,IA_facil,18,Derrota,5,True
9345,IA_medio,19,Victoria,5,True
9345,IA_dificil,17,Derrota,4,True
9346,IA_facil,19,Derrota,5,True
9346,IA_medio,17,Derrota,5,True
9346,IA_dificil,20,Victoria,4,True
9347,IA_facil,17,Derrota,7,True
9347,IA_medio,18,Empate,6,True
9347,IA_dificil,18,Empate,5,True
9348,IA_facil,17,Derrota,6,True
9348,IA_medio,21,Victoria,7,False
9348,IA_dificil,18,Derrota,5,True
9349,IA_facil,18,Derrota,5,True
9349,IA_medio,18,Derrota,5,True
9349,IA_dificil,19,Victoria,5,True
9350,IA_facil,18,Derrota,5,True
9350,IA_medio,20,Victoria,6,False
9350,IA_dificil,18,Derrota,4,True
9351,IA_facil,18,Empate,6,False
9351,IA_medio,18,Empate,4,True
9351,IA_dificil,18,Empate,4,True
9352,IA_facil,17,Derrota,5,True
9352,IA_medio,17,Derrota,5,True
9352,IA_dificil,20,Victoria,5,True
9353,IA_facil,18,Empate,5,True
9353,IA_medio,18,Empate,4,True
9353,IA_dificil,22,Derrota,9,True
9354,IA_facil,21,Victoria,7,False
9354,IA_medio,18,Derrota,6,False
9354,IA_dificil,16,Derrota,6,False
9355,IA_facil,21,Victoria,5,False
9355,IA_medio,7,Derrota,4,False
9355,IA_dificil,11,Derrota,4,False
9356,IA_facil,19,Derrota,5,False
9356,IA_medio,15,Derrota,5,False
9356,IA_dificil,21,Victoria,5,False
9357,IA_facil,21,Victoria,7,False
9357,IA_medio,22,Derrota,6,True
9357,IA_dificil,19,Derrota,4,True
9358,IA_facil,20,Victoria,5,True
9358,IA_medio,22,Derrota,6,True
9358,IA_dificil,18,Derrota,9,True
9359,IA_facil,19,Victoria,4,True
9359,IA_medio,17,Derrota,6,True
9359,IA_dificil,17,Derrota,4,True
9360,IA_facil,18,Derrota,6,True
9360,IA_medio,19,Empate,6,True
9360,IA_dificil,19,Empate,5,True
9361,IA_facil,19,Victoria,5,True
9361,IA_medio,18,Derrota,7,True
9361,IA_dificil,18,Derrota,5,True
9362,IA_facil,20,Derrota,6,True
9362,IA_medio,17,Derrota,6,True
9362,IA_dificil,21,Victoria,7,False
9363,IA_facil,21,Victoria,4,False
9363,IA_medio,4,Derrota,3,False
9363,IA_dificil,8,Derrota,3,False
9364,IA_facil,17,Derrota,5,True
9364,IA_medio,17,Derrota,3,True
9364,IA_dificil,19,Victoria,4,True
9365,IA_facil,17,Derrota,4,True
9365,IA_medio,18,Victoria,5,False
9365,IA_dificil,17,Derrota,4,True
9366,IA_facil,19,Victoria,5,True
9366,IA_medio,18,Derrota,5,True
